"code","iso","country","PMD.ind.1995","PMD.ind.1996","PMD.ind.1997","PMD.ind.1998","PMD.ind.1999","PMD.ind.2000","PMD.ind.2001","PMD.ind.2002","PMD.ind.2003","PMD.ind.2004","PMD.ind.2005","PMD.ind.2006","PMD.ind.2007","PMD.ind.2008","PMD.ind.2009","PMD.ind.2010","PMD.ind.2011","PMD.ind.2012","PMD.ind.2013","PMD.ind.2014","PMD.ind.2015","PMD.ind.2016","PMD.ind.2017","PMD.ind.2018","PMD.ind.2019","PMD.ind.2020"
70,"BIH","Bosnia and Herzegovina",25.845508848779,25.845508848779,25.845508848779,25.845508848779,25.845508848779,25.845508848779,25.8414393406666,25.8373698325542,25.8333003244415,25.8292308163291,25.8251613082167,25.8210918001043,25.8170222919919,25.8129527838792,25.8088832757668,25.8048137676545,25.9496569489647,26.0945001302753,26.2393433115856,26.3841864928961,26.5290296742064,27.2284589547282,27.9278882352501,28.6273175157722,29.326746796294,29.326746796294
72,"BWA","Botswana",19.4369384813005,19.4369384813005,19.4369384813005,19.4369384813005,19.4369384813005,19.4369384813005,19.0322111331508,18.6274837850008,18.2227564368511,17.8180290887011,17.4133017405513,17.0085743924016,16.6038470442516,16.1991196961019,15.7943923479519,15.3896649998022,15.5410308634327,15.6923967270632,15.843762590694,15.9951284543245,16.1464943179551,16.5706718476571,16.9948493773593,17.4190269070614,17.8432044367634,17.8432044367634
76,"BRA","Brazil",43.3910475627876,43.3910475627876,43.3910475627876,43.3910475627876,43.3910475627876,43.3910475627876,43.825734602896,44.2604216430046,44.6951086831129,45.1297957232212,45.5644827633295,45.9991698034381,46.4338568435465,46.8685438836548,47.3032309237634,47.7379179638717,49.2506028741858,50.7632877845,52.2759726948138,53.788657605128,55.3013425154421,55.6347105456833,55.9680785759247,56.3014466061662,56.6348146364073,56.6348146364073
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",64.6638588803176,64.6638588803176,64.6638588803176,64.6638588803176,64.6638588803176,64.6638588803176,65.3027753591414,65.941691837965,66.5806083167889,67.2195247956125,67.8584412744361,68.49735775326,69.1362742320836,69.7751907109075,70.414107189731,71.0530236685549,68.9840802285269,66.9151367884988,64.8461933484705,62.7772499084424,60.7083064684144,61.3920502524917,62.0757940365687,62.7595378206456,63.4432816047229,63.4432816047229
100,"BGR","Bulgaria",12.1373988913746,12.1373988913746,12.1373988913746,12.1373988913746,12.1373988913746,12.1373988913746,13.1322889349933,14.1271789786117,15.1220690222303,16.116959065849,17.1118491094674,18.1067391530861,19.1016291967048,20.0965192403235,21.0914092839419,22.0862993275606,23.0906873682769,24.0950754089932,25.0994634497092,26.1038514904256,27.1082395311419,27.3753111991011,27.6423828670602,27.9094545350195,28.1765262029785,28.1765262029785
854,"BFA","Burkina Faso",52.7421665431938,52.7421665431938,52.7421665431938,52.7421665431938,52.7421665431938,52.7421665431938,52.4776146421411,52.2130627410883,51.9485108400359,51.6839589389831,51.4194070379303,51.1548551368776,50.8903032358248,50.6257513347724,50.3611994337196,50.0966475326669,48.7881970194827,47.4797465062986,46.1712959931148,44.8628454799307,43.5543949667466,43.8412182776817,44.1280415886172,44.4148648995523,44.7016882104874,44.7016882104874
108,"BDI","Burundi",54.8243299228861,54.8243299228861,54.8243299228861,54.8243299228861,54.8243299228861,54.8243299228861,55.2390172189783,55.6537045150705,56.0683918111626,56.4830791072548,56.8977664033469,57.3124536994388,57.727140995531,58.1418282916231,58.5565155877153,58.9712028838075,58.3734402274887,57.7756775711696,57.1779149148508,56.5801522585318,55.982389602213,56.4726855517032,56.9629815011935,57.4532774506835,57.9435734001737,57.9435734001737
132,"CPV","Cabo Verde",35.0656548229476,35.0656548229476,35.0656548229476,35.0656548229476,35.0656548229476,35.0656548229476,35.2912896365292,35.5169244501106,35.7425592636923,35.9681940772737,36.1938288908553,36.4194637044369,36.6450985180183,36.8707333316,37.0963681451814,37.322002958763,34.8520705770028,32.3821381952426,29.9122058134821,27.4422734317218,24.9723410499616,24.0907490870827,23.2091571242038,22.3275651613252,21.4459731984463,21.4459731984463
116,"KHM","Cambodia",43.7452009786443,43.7452009786443,43.7452009786443,43.7452009786443,43.7452009786443,43.7452009786443,43.4490050617859,43.1528091449276,42.8566132280689,42.5604173112105,42.2642213943522,41.9680254774938,41.6718295606354,41.3756336437767,41.0794377269184,40.78324181006,41.2738112425283,41.7643806749967,42.2549501074653,42.7455195399336,43.2360889724019,43.2199199836402,43.2037509948782,43.1875820061165,43.1714130173547,43.1714130173547
120,"CMR","Cameroon",23.273271183907,23.273271183907,23.273271183907,23.273271183907,23.273271183907,23.273271183907,23.0547119440548,22.8361527042025,22.6175934643503,22.399034224498,22.1804749846457,21.9619157447934,21.7433565049412,21.5247972650889,21.3062380252366,21.0876787853844,20.0974143349741,19.1071498845639,18.1168854341537,17.1266209837435,16.1363565333333,16.2055592853015,16.2747620372694,16.3439647892377,16.4131675412056,16.4131675412056
124,"CAN","Canada",72.9438887894126,72.9438887894126,72.9438887894126,72.9438887894126,72.9438887894126,72.9438887894126,74.3738510812236,75.8038133730349,77.2337756648459,78.6637379566573,80.0937002484683,81.5236625402793,82.9536248320906,84.3835871239017,85.813549415713,87.243511707524,88.5553333876316,89.8671550677395,91.1789767478471,92.490798427955,93.8026201080626,94.0498230800273,94.2970260519918,94.5442290239564,94.7914319959211,94.7914319959211
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",39.5981620669503,39.5981620669503,39.5981620669503,39.5981620669503,39.5981620669503,39.5981620669503,39.4858768648755,39.3735916628005,39.2613064607255,39.1490212586508,39.0367360565758,38.9244508545011,38.8121656524263,38.6998804503514,38.5875952482763,38.4753100462016,37.7971917497712,37.1190734533407,36.4409551569103,35.7628368604798,35.0847185640494,35.5043602950762,35.9240020261031,36.34364375713,36.7632854881569,36.7632854881569
148,"TCD","Chad",49.884961069122,49.884961069122,49.884961069122,49.884961069122,49.884961069122,49.884961069122,49.6470335871433,49.4091061051644,49.1711786231857,48.9332511412071,48.6953236592284,48.4573961772495,48.2194686952708,47.9815412132922,47.7436137313132,47.5056862493346,46.4055511540413,45.3054160587479,44.2052809634546,43.1051458681612,42.0050107728679,42.0948251132284,42.1846394535891,42.2744537939499,42.3642681343104,42.3642681343104
152,"CHL","Chile",47.3150374031897,47.3150374031897,47.3150374031897,47.3150374031897,47.3150374031897,47.3150374031897,47.7090472119967,48.103057020804,48.497066829611,48.891076638418,49.2850864472253,49.6790962560323,50.0731060648393,50.4671158736463,50.8611256824536,51.2551354912606,51.2205825893255,51.1860296873904,51.1514767854556,51.1169238835205,51.0823709815854,51.5730618517565,52.0637527219273,52.5544435920981,53.0451344622692,53.0451344622692
156,"CHN","China",18.5246122927732,18.5246122927732,18.5246122927732,18.5246122927732,18.5246122927732,18.5246122927732,18.5779239139971,18.6312355352212,18.6845471564451,18.7378587776693,18.7911703988934,18.8444820201173,18.8977936413412,18.9511052625654,19.0044168837893,19.0577285050134,19.3682730446701,19.6788175843268,19.9893621239832,20.2999066636398,20.6104512032965,21.3048813813571,21.9993115594177,22.693741737478,23.3881719155387,23.3881719155387
170,"COL","Colombia",38.5479188312245,38.5479188312245,38.5479188312245,38.5479188312245,38.5479188312245,38.5479188312245,39.1446865313605,39.7414542314963,40.3382219316322,40.9349896317683,41.531757331904,42.12852503204,42.725292732176,43.322060432312,43.9188281324477,44.5155958325837,45.36662312377,46.2176504149563,47.0686777061424,47.9197049973286,48.7707322885149,49.0960429998598,49.4213537112046,49.7466644225497,50.0719751338945,50.0719751338945
174,"COM","Comoros",58.5577503486437,58.5577503486437,58.5577503486437,58.5577503486437,58.5577503486437,58.5577503486437,58.4455965543359,58.3334427600279,58.2212889657201,58.109135171412,57.9969813771043,57.8848275827965,57.7726737884885,57.6605199941807,57.5483661998726,57.4362124055649,56.6739267486739,55.9116410917833,55.1493554348924,54.3870697780017,53.6247841211108,53.8888991748681,54.1530142286251,54.4171292823824,54.6812443361397,54.6812443361397
184,"COK","Cook Islands",63.5291944091004,63.5291944091004,63.5291944091004,63.5291944091004,63.5291944091004,63.5291944091004,64.2322191216317,64.9352438341628,65.6382685466938,66.3412932592251,67.0443179717564,67.7473426842874,68.4503673968187,69.1533921093497,69.8564168218811,70.5594415344121,70.4525928898689,70.3457442453261,70.2388956007829,70.1320469562401,70.0251983116969,69.5811132572549,69.1370282028128,68.6929431483708,68.2488580939287,68.2488580939287
188,"CRI","Costa Rica",53.642368851822,53.642368851822,53.642368851822,53.642368851822,53.642368851822,53.642368851822,53.8568250947262,54.0712813376303,54.2857375805344,54.5001938234386,54.7146500663427,54.9291063092468,55.1435625521509,55.3580187950551,55.5724750379592,55.7869312808633,55.9070961884156,56.0272610959682,56.1474260035204,56.267590911073,56.3877558186253,56.6484177457167,56.9090796728078,57.1697415998992,57.4304035269904,57.4304035269904
384,"CIV","Cote d'Ivoire",26.4755245606709,26.4755245606709,26.4755245606709,26.4755245606709,26.4755245606709,26.4755245606709,26.8402056398874,27.2048867191043,27.5695677983208,27.9342488775373,28.2989299567542,28.6636110359707,29.0282921151872,29.3929731944038,29.7576542736206,30.1223353528371,28.6554785468828,27.1886217409284,25.7217649349743,24.25490812902,22.7880513230656,23.5743346228793,24.3606179226931,25.146901222507,25.9331845223207,25.9331845223207
191,"HRV","Croatia",29.0973864205138,29.0973864205138,29.0973864205138,29.0973864205138,29.0973864205138,29.0973864205138,29.9837738023552,30.8701611841966,31.756548566038,32.6429359478795,33.5293233297209,34.4157107115624,35.3020980934038,36.1884854752452,37.0748728570867,37.9612602389281,38.8315605552732,39.7018608716183,40.5721611879634,41.4424615043085,42.3127618206536,43.3419681574792,44.3711744943046,45.4003808311303,46.429587167956,46.429587167956
192,"CUB","Cuba",38.5714946271431,38.5714946271431,38.5714946271431,38.5714946271431,38.5714946271431,38.5714946271431,39.3236576520253,40.0758206769071,40.8279837017893,41.5801467266715,42.3323097515534,43.0844727764356,43.8366358013177,44.5887988261999,45.3409618510818,46.0931248759639,45.588853965896,45.0845830558284,44.5803121457605,44.0760412356928,43.5717703256249,44.442490650075,45.3132109745251,46.1839312989753,47.0546516234253,47.0546516234253
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",39.3691420641807,39.3691420641807,39.3691420641807,39.3691420641807,39.3691420641807,39.3691420641807,40.264061181725,41.1589802992693,42.0538994168136,42.9488185343579,43.8437376519022,44.7386567694465,45.6335758869908,46.5284950045351,47.4234141220795,48.3183332396237,49.6046601542413,50.8909870688589,52.1773139834767,53.4636408980943,54.7499678127119,55.7645938565536,56.779219900395,57.7938459442367,58.8084719880785,58.8084719880785
203,"CZE","Czech Republic",31.3059896116901,31.3059896116901,31.3059896116901,31.3059896116901,31.3059896116901,31.3059896116901,32.2134837264506,33.1209778412114,34.0284719559719,34.9359660707324,35.8434601854932,36.7509543002537,37.6584484150142,38.5659425297747,39.4734366445355,40.380930759296,41.6914712475332,43.0020117357704,44.3125522240079,45.623092712245,46.9336332004823,47.4701555084688,48.0066778164556,48.5432001244424,49.0797224324289,49.0797224324289
180,"COD","Dem. Rep. Congo",49.7879904984545,49.7879904984545,49.7879904984545,49.7879904984545,49.7879904984545,49.7879904984545,50.3343477480794,50.8807049977045,51.4270622473293,51.9734194969544,52.5197767465792,53.0661339962041,53.6124912458292,54.158848495454,54.7052057450791,55.2515629947039,53.4014521819685,51.5513413692328,49.7012305564974,47.8511197437617,46.0010089310263,45.8456837995693,45.6903586681126,45.5350335366556,45.3797084051989,45.3797084051989
208,"DNK","Denmark",52.2521873213811,52.2521873213811,52.2521873213811,52.2521873213811,52.2521873213811,52.2521873213811,53.3411407282743,54.4300941351677,55.5190475420609,56.6080009489543,57.6969543558475,58.7859077627406,59.8748611696341,60.9638145765273,62.0527679834207,63.1417213903139,65.8264683358327,68.5112152813519,71.1959622268708,73.8807091723899,76.5654561179088,77.1173553826074,77.6692546473057,78.2211539120043,78.7730531767029,78.7730531767029
262,"DJI","Djibouti",26.7246890286158,26.7246890286158,26.7246890286158,26.7246890286158,26.7246890286158,26.7246890286158,25.7645455558479,24.8044020830801,23.8442586103122,22.8841151375444,21.9239716647765,20.9638281920084,20.0036847192405,19.0435412464726,18.0833977737048,17.1232543009369,17.0036211743515,16.8839880477658,16.7643549211804,16.6447217945947,16.5250886680092,16.5594682835352,16.5938478990614,16.6282275145874,16.6626071301136,16.6626071301136
212,"DMA","Dominica",40.1486535566249,40.1486535566249,40.1486535566249,40.1486535566249,40.1486535566249,40.1486535566249,40.2411869984665,40.3337204403083,40.4262538821499,40.5187873239918,40.6113207658333,40.7038542076749,40.7963876495168,40.8889210913583,40.9814545332002,41.0739879750418,40.3114616195828,39.5489352641238,38.7864089086645,38.0238825532055,37.2613561977465,37.4405444909073,37.6197327840678,37.7989210772285,37.978109370389,37.978109370389
214,"DOM","Dominican Republic",51.8901247922591,51.8901247922591,51.8901247922591,51.8901247922591,51.8901247922591,51.8901247922591,50.8171103440955,49.7440958959322,48.6710814477686,47.5980669996051,46.5250525514418,45.4520381032782,44.3790236551146,43.3060092069511,42.2329947587878,41.1599803106242,39.5769531548051,37.993925998986,36.4108988431669,34.8278716873478,33.2448445315287,33.6386469190027,34.0324493064767,34.4262516939507,34.8200540814247,34.8200540814247
218,"ECU","Ecuador",46.6347269532758,46.6347269532758,46.6347269532758,46.6347269532758,46.6347269532758,46.6347269532758,46.1711394048667,45.7075518564576,45.2439643080488,44.7803767596397,44.3167892112306,43.8532016628215,43.3896141144125,42.9260265660036,42.4624390175946,41.9988514691855,42.5375965700857,43.0763416709859,43.6150867718862,44.1538318727864,44.6925769736867,45.0600042425134,45.4274315113403,45.794858780167,46.1622860489937,46.1622860489937
818,"EGY","Egypt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"SLV","El Salvador",47.4177147421933,47.4177147421933,47.4177147421933,47.4177147421933,47.4177147421933,47.4177147421933,47.6365206881285,47.8553266340637,48.0741325799989,48.2929385259341,48.5117444718693,48.7305504178048,48.94935636374,49.1681623096752,49.3869682556104,49.6057742015456,48.3481631667163,47.0905521318867,45.8329410970574,44.5753300622278,43.3177190273985,43.6885797843044,44.0594405412105,44.4303012981164,44.8011620550225,44.8011620550225
226,"GNQ","Equatorial Guinea",36.0438409358228,36.0438409358228,36.0438409358228,36.0438409358228,36.0438409358228,36.0438409358228,34.8696313430491,33.6954217502754,32.521212157502,31.3470025647283,30.1727929719545,28.9985833791809,27.8243737864071,26.6501641936337,25.47595460086,24.3017450080863,22.8956700637438,21.4895951194013,20.0835201750588,18.6774452307163,17.2713702863738,17.3598944491566,17.4484186119391,17.5369427747219,17.6254669375047,17.6254669375047
232,"ERI","Eritrea",35.1540367214758,35.1540367214758,35.1540367214758,35.1540367214758,35.1540367214758,35.1540367214758,35.0561130011401,34.9581892808043,34.8602655604683,34.7623418401326,34.6644181197969,34.5664943994611,34.4685706791254,34.3706469587894,34.2727232384537,34.174799518118,33.8602262293365,33.5456529405551,33.2310796517734,32.916506362992,32.6019330742105,31.9284674771748,31.255001880139,30.581536283103,29.9080706860672,29.9080706860672
233,"EST","Estonia",53.4416367764808,53.4416367764808,53.4416367764808,53.4416367764808,53.4416367764808,53.4416367764808,55.1555249827022,56.8694131889238,58.5833013951452,60.2971896013666,62.0110778075883,63.7249660138097,65.4388542200311,67.1527424262525,68.8666306324742,70.5805188386956,74.2970231428156,78.0135274469359,81.7300317510559,85.4465360551762,89.1630403592962,90.789284389273,92.4155284192501,94.0417724492271,95.6680164792039,95.6680164792039
748,"SWZ","Eswatini",29.124776394782,29.124776394782,29.124776394782,29.124776394782,29.124776394782,29.124776394782,28.4249064102733,27.7250364257649,27.0251664412562,26.3252964567478,25.6254264722391,24.9255564877304,24.225686503222,23.5258165187133,22.8259465342048,22.1260765496961,22.5055858790049,22.8850952083136,23.2646045376227,23.6441138669314,24.0236231962402,24.0386623134199,24.0537014305995,24.0687405477795,24.0837796649592,24.0837796649592
231,"ETH","Ethiopia",65.9194726970357,65.9194726970357,65.9194726970357,65.9194726970357,65.9194726970357,65.9194726970357,65.6660603691088,65.412648041182,65.1592357132548,64.905823385328,64.6524110574011,64.3989987294743,64.1455864015474,63.8921740736203,63.6387617456934,63.3853494177666,62.8042990783067,62.2232487388469,61.6421983993874,61.0611480599275,60.4800977204677,59.9518804802715,59.4236632400753,58.8954459998789,58.3672287596827,58.3672287596827
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",32.8423385345347,32.8423385345347,32.8423385345347,32.8423385345347,32.8423385345347,32.8423385345347,32.9474381884343,33.0525378423339,33.1576374962335,33.2627371501332,33.3678368040331,33.4729364579327,33.5780361118323,33.683135765732,33.7882354196316,33.8933350735312,33.7902288062942,33.6871225390571,33.5840162718204,33.4809100045833,33.3778037373463,32.9008638382993,32.4239239392524,31.9469840402055,31.4700441411585,31.4700441411585
246,"FIN","Finland",80.0121693303628,80.0121693303628,80.0121693303628,80.0121693303628,80.0121693303628,80.0121693303628,81.1430160802628,82.2738628301626,83.4047095800626,84.5355563299623,85.6664030798623,86.7972498297621,87.9280965796619,89.0589433295619,90.1897900794619,91.3206368293616,95.4585845153128,99.5965322012636,100,100,100,100,100,100,100,100
250,"FRA","France",62.2970108616922,62.2970108616922,62.2970108616922,62.2970108616922,62.2970108616922,62.2970108616922,63.0140165025601,63.7310221434279,64.4480277842955,65.1650334251634,65.8820390660312,66.5990447068991,67.3160503477669,68.0330559886345,68.7500616295024,69.4670672703702,71.1413897765703,72.8157122827701,74.4900347889702,76.16435729517,77.8386798013701,78.9349910291369,80.0313022569037,81.1276134846705,82.2239247124372,82.2239247124372
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",17.2124419745709,17.2124419745709,17.2124419745709,17.2124419745709,17.2124419745709,17.2124419745709,16.9802041479406,16.7479663213103,16.5157284946799,16.2834906680496,16.0512528414192,15.8190150147889,15.5867771881585,15.3545393615282,15.1223015348979,14.8900637082675,14.7018439973477,14.5136242864279,14.325404575508,14.1371848645882,13.9489651536683,14.4932636221132,15.037562090558,15.5818605590029,16.1261590274477,16.1261590274477
270,"GMB","Gambia",44.0384878703618,44.0384878703618,44.0384878703618,44.0384878703618,44.0384878703618,44.0384878703618,43.5890624218784,43.139636973395,42.6902115249116,42.2407860764281,41.7913606279445,41.341935179461,40.8925097309776,40.4430842824942,39.9936588340108,39.5442333855274,38.5996465180645,37.6550596506014,36.7104727831385,35.7658859156754,34.8212990482126,34.2915396936203,33.761780339028,33.2320209844357,32.7022616298433,32.7022616298433
268,"GEO","Georgia",24.7708635338982,24.7708635338982,24.7708635338982,24.7708635338982,24.7708635338982,24.7708635338982,25.1300895114834,25.4893154890687,25.8485414666539,26.2077674442392,26.5669934218242,26.9262193994094,27.2854453769947,27.6446713545799,28.0038973321652,28.3631233097504,29.2580509308174,30.1529785518847,31.0479061729517,31.9428337940189,32.8377614150859,32.5952975434072,32.3528336717285,32.1103698000495,31.8679059283708,31.8679059283708
276,"DEU","Germany",51.5103638017268,51.5103638017268,51.5103638017268,51.5103638017268,51.5103638017268,51.5103638017268,52.2348036448885,52.9592434880501,53.6836833312121,54.4081231743738,55.1325630175355,55.8570028606971,56.5814427038588,57.3058825470208,58.0303223901825,58.7547622333442,60.4300762853925,62.1053903374409,63.7807043894893,65.4560184415377,67.1313324935861,67.9541101409339,68.7768877882816,69.5996654356294,70.4224430829771,70.4224430829771
288,"GHA","Ghana",25.0315586633524,25.0315586633524,25.0315586633524,25.0315586633524,25.0315586633524,25.0315586633524,24.6809354998997,24.3303123364469,23.9796891729942,23.6290660095415,23.2784428460888,22.9278196826363,22.5771965191835,22.2265733557308,21.8759501922781,21.5253270288253,20.4894163166321,19.4535056044388,18.4175948922453,17.381684180052,16.3457734678587,16.5387501795725,16.731726891286,16.9247036029995,17.1176803147133,17.1176803147133
300,"GRC","Greece",40.770256283415,40.770256283415,40.770256283415,40.770256283415,40.770256283415,40.770256283415,41.4337978888477,42.0973394942808,42.7608810997135,43.4244227051462,44.087964310579,44.751505916012,45.4150475214447,46.0785891268775,46.7421307323105,47.4056723377433,48.7752845802363,50.1448968227294,51.5145090652225,52.8841213077156,54.2537335502086,55.1025303035688,55.951327056929,56.8001238102892,57.6489205636494,57.6489205636494
304,"GRL","Greenland",61.8746869877135,61.8746869877135,61.8746869877135,61.8746869877135,61.8746869877135,61.8746869877135,63.3105135377799,64.7463400878463,66.1821666379124,67.6179931879788,69.0538197380453,70.4896462881116,71.9254728381781,73.3612993882442,74.7971259383106,76.232952488377,76.538729525405,76.8445065624332,77.1502835994615,77.4560606364896,77.7618376735177,77.6687675792844,77.5756974850512,77.4826273908181,77.3895572965849,77.3895572965849
308,"GRD","Grenada",29.638792107927,29.638792107927,29.638792107927,29.638792107927,29.638792107927,29.638792107927,29.8655728941047,30.0923536802828,30.3191344664605,30.5459152526382,30.772696038816,30.999476824994,31.2262576111717,31.4530383973495,31.6798191835275,31.9065999697052,31.5922656435046,31.277931317304,30.9635969911035,30.6492626649028,30.3349283387023,30.5801917528926,30.825455167083,31.0707185812734,31.3159819954638,31.3159819954638
320,"GTM","Guatemala",35.9751988620253,35.9751988620253,35.9751988620253,35.9751988620253,35.9751988620253,35.9751988620253,36.6473148978288,37.3194309336325,37.991546969436,38.6636630052398,39.3357790410432,40.0078950768467,40.6800111126505,41.352127148454,42.0242431842577,42.6963592200612,42.008233269554,41.3201073190467,40.6319813685397,39.9438554180325,39.2557294675252,39.7357293288865,40.2157291902478,40.6957290516091,41.1757289129704,41.1757289129704
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",42.3798534218376,42.3798534218376,42.3798534218376,42.3798534218376,42.3798534218376,42.3798534218376,42.2125433629499,42.0452333040624,41.8779232451746,41.7106131862869,41.5433031273991,41.3759930685117,41.2086830096239,41.0413729507361,40.8740628918487,40.7067528329609,39.9601800163237,39.2136071996866,38.4670343830491,37.7204615664119,36.9738887497748,37.170249028906,37.3666093080373,37.5629695871686,37.7593298662999,37.7593298662999
624,"GNB","Guinea-Bissau",36.8554770749471,36.8554770749471,36.8554770749471,36.8554770749471,36.8554770749471,36.8554770749471,36.6663465551978,36.4772160354485,36.2880855156992,36.0989549959499,35.909824476201,35.7206939564517,35.5315634367024,35.3424329169531,35.1533023972038,34.9641718774545,34.3595506646706,33.754929451887,33.1503082391031,32.5456870263195,31.9410658135356,32.1645737252078,32.3880816368799,32.6115895485519,32.8350974602241,32.8350974602241
328,"GUY","Guyana",13.1718523632491,13.1718523632491,13.1718523632491,13.1718523632491,13.1718523632491,13.1718523632491,13.6677804163623,14.1637084694752,14.6596365225884,15.1555645757016,15.6514926288145,16.1474206819277,16.6433487350409,17.1392767881541,17.635204841267,18.1311328943802,17.9107842554579,17.6904356165356,17.4700869776136,17.2497383386913,17.029389699769,17.9122911759178,18.7951926520667,19.6780941282153,20.5609956043642,20.5609956043642
332,"HTI","Haiti",53.2135009323711,53.2135009323711,53.2135009323711,53.2135009323711,53.2135009323711,53.2135009323711,53.0704204448016,52.9273399572321,52.7842594696629,52.6411789820934,52.4980984945239,52.3550180069544,52.2119375193849,52.0688570318157,51.9257765442462,51.7826960566767,50.8559790783558,49.9292621000349,49.002545121714,48.0758281433931,47.1491111650723,47.2337069890609,47.3183028130496,47.4028986370383,47.487494461027,47.487494461027
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",53.3229449249434,53.3229449249434,53.3229449249434,53.3229449249434,53.3229449249434,53.3229449249434,53.0473882202102,52.7718315154768,52.4962748107436,52.2207181060102,51.9451614012771,51.6696046965437,51.3940479918102,51.1184912870771,50.8429345823437,50.5673778776106,49.3278162271534,48.0882545766962,46.8486929262393,45.6091312757821,44.369569625325,45.0074296521354,45.6452896789456,46.2831497057558,46.9210097325663,46.9210097325663
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",26.4782201995399,26.4782201995399,26.4782201995399,26.4782201995399,26.4782201995399,26.4782201995399,27.2114616139456,27.9447030283516,28.6779444427573,29.4111858571632,30.144427271569,30.8776686859746,31.6109101003806,32.3441515147863,33.0773929291923,33.810634343598,34.9647062414712,36.1187781393445,37.272850037218,38.4269219350913,39.5809938329646,40.4256966608014,41.270399488638,42.1151023164748,42.9598051443117,42.9598051443117
352,"ISL","Iceland",90.2891669840018,90.2891669840018,90.2891669840018,90.2891669840018,90.2891669840018,90.2891669840018,91.3933592595293,92.4975515350568,93.601743810584,94.7059360861115,95.810128361639,96.9143206371666,98.018512912694,99.1227051882213,100,100,100,100,100,100,100,100,100,100,100,100
356,"IND","India",19.5367959926544,19.5367959926544,19.5367959926544,19.5367959926544,19.5367959926544,19.5367959926544,19.0762479513638,18.6156999100735,18.155151868783,17.6946038274924,17.2340557862018,16.7735077449115,16.312959703621,15.8524116623304,15.3918636210401,14.9313155797495,13.9062103399912,12.881105100233,11.855999860475,10.8308946207167,9.80578938095837,10.0684222216309,10.3310550623033,10.5936879029758,10.8563207436483,10.8563207436483
360,"IDN","Indonesia",30.3224180992877,30.3224180992877,30.3224180992877,30.3224180992877,30.3224180992877,30.3224180992877,30.0469780192026,29.7715379391175,29.4960978590323,29.2206577789472,28.9452176988624,28.6697776187773,28.3943375386922,28.1188974586071,27.843457378522,27.5680172984369,27.7291328295406,27.8902483606444,28.0513638917485,28.2124794228522,28.373594953956,28.4399174085026,28.506239863049,28.5725623175956,28.6388847721422,28.6388847721422
364,"IRN","Iran",12.971012879879,12.971012879879,12.971012879879,12.971012879879,12.971012879879,12.971012879879,13.7038521643307,14.4366914487824,15.1695307332341,15.9023700176857,16.6352093021371,17.3680485865888,18.1008878710404,18.8337271554921,19.5665664399438,20.2994057243955,20.8251427806891,21.3508798369831,21.8766168932768,22.4023539495708,22.9280910058645,23.8172901386624,24.7064892714603,25.5956884042582,26.4848875370561,26.4848875370561
368,"IRQ","Iraq",0.438922467752519,0.438922467752519,0.438922467752519,0.438922467752519,0.438922467752519,0.438922467752519,0.511896386649127,0.584870305545422,0.65784422444203,0.730818143338638,0.803792062235246,0.876765981131598,0.949739900028206,1.02271381892452,1.09568773782112,1.16866165671773,1.94798682197057,2.72731198722342,3.50663715247596,4.2859623177288,5.06528748298165,5.63395206308007,6.20261664317879,6.77128122327751,7.33994580337594,7.33994580337594
